JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Insurance Underwriter,Administrative,£33000,Nottingham,"['Onboarding', 'Compliance Management', 'Communication']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Supply Chain Analyst,Finance and Business,£30000,Nottingham,"['Business Strategy', 'Market Research', 'Risk Assessment']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Pharmaceutical Sales Representative,Engineering and Science,£32000,Leeds,"['Technical Writing', 'Data Analysis', 'Engineering Design']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Risk Analyst,Finance and Business,£30000,Sheffield,"['Bookkeeping', 'Business Strategy', 'Regulatory Compliance']",You must be able to identify and assess potential risks to the organisation.
Risk Analyst,Finance and Business,£25000,Leeds,"['Financial Analysis', 'Risk Assessment', 'Bookkeeping']",You must be able to identify and assess potential risks to the organisation.
UI Designer,Technology and Data,£28000,Newcastle,"['JavaScript', 'Data Analysis', 'Docker']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Health and Safety Advisor,Engineering and Science,£28000,Liverpool,"['Research Methodology', 'Problem Solving', 'Prototyping']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Management Consultant,Administrative,£20000,Manchester,"['Employee Relations', 'Compliance Management', 'Payroll Management']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Corporate Finance Analyst,Finance and Business,£30000,Leeds,"['Business Strategy', 'Market Research', 'Financial Forecasting']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Investment Banking Analyst,Finance and Business,£26000,London,"['Bookkeeping', 'Reporting', 'Business Strategy']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Event Coordinator,Marketing and Creative,£23000,Sheffield,"['Analytics', 'Adobe Creative Suite', 'Market Research']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Civil Engineer,Engineering and Science,£23000,Leeds,"['Statistical Analysis', 'Engineering Design', 'Prototyping']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Public Relations Officer,Marketing and Creative,£32000,Birmingham,"['Market Research', 'Digital Marketing', 'Campaign Management']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Financial Analyst,Finance and Business,£24000,Manchester,"['Market Research', 'Reporting', 'Financial Modeling']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Human Resources Assistant,Administrative,£28000,Liverpool,"['Office Management', 'Onboarding', 'Payroll Management']","Support HR functions including recruitment, employee relations, and record-keeping."
Engineering Graduate,Engineering and Science,£28000,Newcastle,"['Technical Writing', 'Engineering Design', 'Prototyping']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Content Writer,Marketing and Creative,£22000,Newcastle,"['Content Creation', 'PPC Advertising', 'Digital Marketing']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Customer Service Manager,Administrative,£26000,London,"['Recruitment', 'Talent Acquisition', 'Compliance Management']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Quantity Surveyor,Engineering and Science,£26000,Birmingham,"['Simulation Software', 'Statistical Analysis', 'Regulatory Compliance']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Data Scientist,Technology and Data,£27000,Sheffield,"['ETL', 'Django', 'Data Analysis']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Logistics Coordinator,Administrative,£29000,Cambridge,"['Employee Relations', 'Leadership', 'Recruitment']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Event Coordinator,Marketing and Creative,£28000,Newcastle,"['Adobe Creative Suite', 'Graphic Design', 'Content Management Systems']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Pharmaceutical Sales Representative,Engineering and Science,£33000,Birmingham,"['Project Management Software', 'Finite Element Analysis', 'Mechanical Design']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Customer Service Manager,Administrative,£30000,Manchester,"['Recruitment', 'Employee Relations', 'Client Management']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Pharmaceutical Sales Representative,Engineering and Science,£28000,Nottingham,"['Technical Writing', 'Research Methodology', 'Mechanical Design']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Investment Banking Analyst,Finance and Business,£21000,Birmingham,"['Financial Reporting', 'Financial Modeling', 'Financial Forecasting']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Content Writer,Marketing and Creative,£31000,Newcastle,"['SEO Optimisation', 'PPC Advertising', 'Campaign Management']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
