JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Data Scientist,Technology and Data,£20000,Newcastle,"['Docker', 'ETL', 'Big Data Technologies']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Civil Engineer,Engineering and Science,£30000,Sheffield,"['Technical Writing', 'Project Management Software', 'Finite Element Analysis']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Digital Marketing Specialist,Marketing and Creative,£27000,Nottingham,"['Analytics', 'Social Media Marketing', 'Market Research']","Implement digital marketing strategies, including SEO, PPC, and social media."
Sales Executive,Marketing and Creative,£32000,Cambridge,"['Adobe Creative Suite', 'Brand Strategy', 'PPC Advertising']",Must be able to develop and execute sales strategies to meet business objectives.
Audit Associate,Finance and Business,£29000,Liverpool,"['Excel', 'Market Research', 'Financial Analysis']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Web Developer,Technology and Data,£28000,Leeds,"['Data Analysis', 'APIs', 'Version Control']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Research Scientist,Engineering and Science,£22000,London,"['Engineering Design', 'Lab Techniques', 'Simulation Software']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Audit Associate,Finance and Business,£21000,Nottingham,"['Quantitative Analysis', 'Analytical Skills', 'Market Research']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Electrical Engineer,Engineering and Science,£23000,Nottingham,"['Engineering Design', 'Finite Element Analysis', 'CAD Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Customer Service Manager,Administrative,£20000,Newcastle,"['Leadership', 'Compliance Management', 'Organisational Skills']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Operations Manager,Finance and Business,£26000,Liverpool,"['Bookkeeping', 'Project Management', 'Excel']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Teacher,Administrative,£24000,Manchester,"['Training and Development', 'Conflict Resolution', 'Talent Acquisition']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Data Scientist,Technology and Data,£28000,London,"['Django', 'Version Control', 'Docker']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Insurance Underwriter,Administrative,£25000,Newcastle,"['Leadership', 'Organisational Skills', 'Office Management']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Content Writer,Marketing and Creative,£26000,Birmingham,"['Graphic Design', 'SEO Optimisation', 'PPC Advertising']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Logistics Coordinator,Administrative,£23000,Nottingham,"['Talent Acquisition', 'Recruitment', 'Communication']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Web Developer,Technology and Data,£30000,Birmingham,"['JavaScript', 'Django', 'Data Warehousing']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Financial Analyst,Finance and Business,£26000,Bristol,"['Budgeting', 'Financial Modeling', 'Risk Assessment']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Software Developer,Technology and Data,£30000,Leeds,"['APIs', 'Big Data Technologies', 'Cloud Computing']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Operations Manager,Finance and Business,£33000,London,"['Business Strategy', 'Project Management', 'Financial Analysis']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Operations Manager,Finance and Business,£24000,Nottingham,"['Reporting', 'Business Strategy', 'Project Management']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Technical Support Engineer,Technology and Data,£35000,Leeds,"['Docker', 'JavaScript', 'ETL']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Financial Analyst,Finance and Business,£29000,Bristol,"['Reporting', 'Project Management', 'Analytical Skills']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Teacher,Administrative,£33000,Bristol,"['Conflict Resolution', 'Onboarding', 'Performance Appraisal Systems']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
UI Designer,Technology and Data,£34000,Liverpool,"['APIs', 'JavaScript', 'Problem Solving']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Human Resources Assistant,Administrative,£25000,Liverpool,"['Recruitment', 'Compliance Management', 'Client Management']","Support HR functions including recruitment, employee relations, and record-keeping."
